symptom,display_name,source_file,phase,order,question_id,field,code,ui_label,question_text,response_type,question_role,dedup_family,canonical_concept,parent_field,detail_field,if_positive_ask,skip_if,ask_if
seizure,Seizure,seizure.json,targeted_followup,15,medication_nonadherence,medication_nonadherence,MED-016,Medication nonadherence,Have you missed seizure or other important medicines recently?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,medication_nonadherence,,medication_nonadherence_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,16,substance_withdrawal_context,substance_withdrawal_context,CTX-012,Substance withdrawal context,Has there been recent alcohol or substance withdrawal?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,substance_withdrawal_context,,substance_withdrawal_context_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,17,aura,aura,NEURO-027,Aura,"Was there any warning before the event, like a strange feeling, smell, or sensation?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,aura,,aura_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,18,seizure_type,seizure_type,NEURO-028,Seizure type,"What was the seizure like — shaking, staring, one-sided movements, or something else?",SHORT_TEXT,qualifier,,seizure_type,,,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,19,trigger_context,trigger_context,CTX-013,Trigger context,"Was there anything that seemed to trigger it, such as missed sleep, missed medicines, alcohol withdrawal, flashing lights, or illness?",SHORT_TEXT,qualifier,,trigger_context,,,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,20,return_to_baseline,return_to_baseline,NEURO-029,Return to baseline,Did you return fully to your usual self afterward?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,return_to_baseline,,return_to_baseline_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,21,recurrent_events,recurrent_events,NEURO-030,Recurrent events,Have there been repeated similar events?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recurrent_events,,recurrent_events_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,22,clustered_events,clustered_events,NEURO-031,Clustered events,Did more than one event happen close together?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,clustered_events,,clustered_events_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,final_closeout,23,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the breathing problem start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it there all the time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,3,episode_duration,episode_duration,EVENT-004,Episode duration,"When it happens, how long does each episode last?",TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,detail,,episode_duration,pattern,,,FIELD_ALREADY_CAPTURED|PATTERN_NOT_EPISODIC,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,4,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,5,severity,severity,PAIN-015,Severity,How bad is it from 0 to 10?,SCALE_0_10,qualifier,,severity,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,6,exertional_trigger,exertional_trigger,EVENT-012,Worse with exertion,Does it come on or get worse with physical activity?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,exertional_trigger,,exertional_trigger_details,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,core_characterization,7,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,8,breathlessness_at_rest,breathlessness_at_rest,RESPQ-001,Even at rest,Does it happen even when you are resting?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:shortness_of_breath,breathlessness_at_rest,,breathlessness_at_rest_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,9,unable_to_speak_full_sentences,unable_to_speak_full_sentences,RESP-002,Unable to speak full sentences,Is your breathing so bad that you cannot speak in full sentences?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:shortness_of_breath,unable_to_speak_full_sentences,,unable_to_speak_full_sentences_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,10,cyanosis,cyanosis,RESP-003,Bluish lips or face,"Have your lips, face, or fingertips looked bluish?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,cyanosis,,cyanosis_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,11,confusion,confusion,NEU-004,Confusion,Have you felt confused or not like yourself?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:confusion,confusion,,confusion_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,12,stridor,stridor,RESPQ-005,Noisy breathing,Is your breathing noisy or harsh?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:stridor,stridor,,stridor_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,13,chest_pain,chest_pain,CV-002,Chest pain or tightness,Do you have any chest pain or tightness?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:chest_pain,chest_pain,,chest_pain_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,14,hemoptysis,hemoptysis,RESP-004,Coughing up blood,Have you coughed up blood?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:hemoptysis,hemoptysis,,hemoptysis_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,15,pleuritic_pain,pleuritic_pain,RESP-008,Worse with deep breathing,Is it worse when you take a deep breath or cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:pleuritic_pain,pleuritic_pain,,pleuritic_component_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,16,leg_swelling,leg_swelling,CV-001,Leg swelling,Have you had swelling in one or both legs?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:leg_swelling,leg_swelling,,leg_swelling_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,17,recent_immobility,recent_immobility,SOC-014,Recent immobility,"Have you been stuck in bed, on a long trip, or not moving around much recently?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_immobility,recent_immobility,,recent_immobility_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,18,orthopnea,orthopnea,RESPQ-002,Worse when lying flat,Is it worse when you lie flat?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:orthopnea,orthopnea,,orthopnea_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,19,paroxysmal_nocturnal_dyspnea,paroxysmal_nocturnal_dyspnea,RESPQ-003,Waking short of breath at night,Do you wake from sleep short of breath?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:paroxysmal_nocturnal_dyspnea,paroxysmal_nocturnal_dyspnea,,paroxysmal_nocturnal_dyspnea_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,20,fainting,fainting,NEU-002,Fainting,Have you fainted or passed out?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fainting,fainting,,fainting_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,high_priority_followup,21,dizziness,dizziness,NEU-001,Dizziness or lightheadedness,Have you felt dizzy or lightheaded?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:dizziness,dizziness,,dizziness_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,22,wheeze,wheeze,RESPQ-004,Whistling sound when breathing,Do you hear a whistling sound when you breathe?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:wheeze,wheeze,,wheeze_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,23,positional_component,positional_component,RESPQ-008,Affected by position,"Is it affected by your position, such as lying down or sitting up?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,positional_component,,positional_component_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,24,cough,cough,RESP-005,Cough,Do you have a cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:cough,cough,,cough_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,25,cough_character,cough_character,RESPQ-009,Cough character,What is the cough like?,SHORT_TEXT,detail,,cough_character,cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,26,sputum_character,sputum_character,RESPQ-010,Sputum character,"Are you bringing anything up, and what is it like?",SHORT_TEXT,detail,,sputum_character,cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,27,asthma_history,asthma_history,PMH-002,Asthma history,Do you have asthma?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,asthma_history,,asthma_history_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,28,copd_history,copd_history,PMH-003,COPD history,Do you have COPD or chronic obstructive lung disease?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,copd_history,,copd_history_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,29,palpitations,palpitations,CV-003,Palpitations,Have you felt your heart racing or beating irregularly?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:palpitations,palpitations,,palpitations_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,30,recent_travel,recent_travel,SOC-007,Recent travel,Have you traveled anywhere recently?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_travel,recent_travel,,recent_travel_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,targeted_followup,31,recent_antibiotics,recent_antibiotics,MED-002,Recent antibiotics,Have you taken any antibiotics in the last few weeks?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_antibiotics,,recent_antibiotics_details,,FIELD_ALREADY_CAPTURED,
shortness_of_breath,Shortness of Breath,shortness_of_breath.json,final_closeout,32,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
sore_throat,Sore throat,sore_throat.json,core_characterization,1,sore_throat,sore_throat,ENT-000,Sore throat,Do you have a sore throat?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:sore_throat,sore_throat,,sore_throat_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,core_characterization,2,onset,onset,EVENT-001,Onset,When did the sore throat start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has it been going on?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,core_characterization,4,pain_with_swallowing,pain_with_swallowing,ENT-001,Pain with swallowing,Does it hurt when you swallow?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:sore_throat,pain_with_swallowing,,pain_with_swallowing_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,core_characterization,5,voice_change,voice_change,ENT-003,Voice change,Has your voice changed?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:sore_throat,voice_change,,voice_change_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,6,drooling,drooling,ENT-005,Drooling,Are you drooling or unable to handle your saliva?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,drooling,,drooling_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,7,shortness_of_breath,shortness_of_breath,RESP-001,Shortness of breath,Are you short of breath or having trouble breathing?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,8,fever,fever,CON-001,Fever,Any fever with the sore throat?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,9,neck_swelling,neck_swelling,ENT-006,Neck swelling,Is there swelling in the neck or throat area?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:neck_swelling,neck_swelling,,neck_swelling_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,10,dysphagia,dysphagia,GI-025,Difficulty swallowing,Are you having trouble swallowing?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:dysphagia,dysphagia,,dysphagia_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,11,muffled_voice,muffled_voice,ENT-004,Muffled voice,Does your voice sound muffled or like a hot-potato voice?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:sore_throat,muffled_voice,,muffled_voice_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,12,rash,rash,SKIN-001,Rash,Do you have a rash anywhere on the body?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:rash,rash,,rash_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,high_priority_followup,13,mouth_involvement,mouth_involvement,SKIN-006B,Mouth involvement,"Are there sores, ulcers, or other changes in the mouth?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,mouth_involvement,,mouth_involvement_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,targeted_followup,14,cough,cough,RESP-005,Cough,Do you also have a cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:cough,cough,,cough_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,targeted_followup,15,runny_nose,runny_nose,RESP-010,Runny nose,Do you also have a runny or blocked nose?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:runny_nose,runny_nose,,runny_nose_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,targeted_followup,16,tonsillar_exudate,tonsillar_exudate,ENT-008,Tonsillar exudate,"Have you noticed white patches, pus, or exudate on the tonsils?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,tonsillar_exudate,,tonsillar_exudate_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,targeted_followup,17,sick_contact,sick_contact,CTX-019,Sick contact,"Have you been around anyone who was sick with a sore throat, cold, or similar illness?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:sick_contact,sick_contact,,sick_contact_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,targeted_followup,18,throat_irritant_exposure,throat_irritant_exposure,CTX-021,Throat irritant exposure,"Was there a recent exposure to smoke, dust, chemicals, allergens, or another throat irritant?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:allergy_or_irritant_exposure,throat_irritant_exposure,,allergy_or_irritant_exposure_details,,FIELD_ALREADY_CAPTURED,
sore_throat,Sore throat,sore_throat.json,final_closeout,19,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did you first notice the swelling or lump?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,2,duration,duration,EVENT-002,Duration,How long has it been there?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,3,lump_swelling,lump_swelling,MASS-000,Lump or swelling,Have you noticed a swelling or lump?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:swelling,lump_swelling,,swelling_or_lump_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,4,lump_site,lump_site,MASS-002,Lump site,Where is the swelling or lump located?,SHORT_TEXT,qualifier,ros:swelling,lump_site,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,5,lump_specific_location,lump_specific_location,MASS-003,Lump specific location,Can you point to the exact spot of the swelling or lump?,SHORT_TEXT,qualifier,ros:location,lump_specific_location,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,6,growth_pattern,growth_pattern,MASS-004,Growth pattern,Has it been growing or changing in size?,SHORT_TEXT,qualifier,,growth_pattern,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,7,painful_lump,painful_lump,MASS-005,Painful lump,Is the swelling or lump painful?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,painful_lump,,painful_lump_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,core_characterization,8,multiple_lumps,multiple_lumps,MASS-006,Multiple lumps,Is there more than one swelling or lump?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,multiple_lumps,,multiple_lumps_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,9,rapid_enlargement,rapid_enlargement,MASS-007,Rapid enlargement,Has it enlarged quickly?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,rapid_enlargement,,rapid_enlargement_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,10,redness,redness,SKIN-010,Redness,Is there redness around it?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,redness,,redness_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,11,warmth,warmth,SKIN-011,Warmth,Does it feel warm?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,warmth,,warmth_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,12,fever,fever,CON-001,Fever,Any fever with it?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,13,discharge,discharge,SKIN-009,Discharge,Any discharge or pus from it?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,discharge,,discharge_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,14,weight_loss,weight_loss,CON-007,Weight loss,Any unexplained weight loss?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weight_loss,weight_loss,,weight_loss_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,15,night_sweats,night_sweats,CON-004,Night sweats,Any night sweats?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:night_sweats,night_sweats,,night_sweats_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,high_priority_followup,16,recent_trauma,recent_trauma,CTX-004,Recent trauma,Did this start after any recent trauma or injury?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_trauma,,recent_trauma_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,targeted_followup,17,tenderness,tenderness,MASS-009,Tenderness,Is it tender to touch?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,tenderness,,tenderness_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,targeted_followup,18,mobility,mobility,MASS-008,Mobility,Does it move under the skin or feel fixed?,SHORT_TEXT,qualifier,,mobility,,,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,targeted_followup,19,recent_insect_bite,recent_insect_bite,CTX-014,Recent insect bite,Was there a recent insect bite there?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_insect_bite,,recent_insect_bite_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,targeted_followup,20,recent_infection,recent_infection,CTX-016,Recent infection,Have you had a recent infection nearby or elsewhere?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_infection,recent_infection,,recent_infection_details,,FIELD_ALREADY_CAPTURED,
swelling_or_lump,Swelling or lump,swelling_or_lump.json,final_closeout,21,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the discharge start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it there all the time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,4,severity,severity,PAIN-015,Severity,"On a scale of 0 to 10, how severe is it?",SCALE_0_10,qualifier,,severity,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,5,discharge_amount,discharge_amount,GYNQ-004,Discharge amount,How much discharge are you having?,SHORT_TEXT,qualifier,,discharge_amount,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,6,discharge_color,discharge_color,GYNQ-001,Discharge colour,What colour is the discharge?,SHORT_TEXT,qualifier,,discharge_color,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,7,discharge_consistency,discharge_consistency,GYNQ-002,Discharge consistency,What is the discharge like in consistency?,SHORT_TEXT,qualifier,,discharge_consistency,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,8,discharge_odor,discharge_odor,GYNQ-003,Discharge odor,Does the discharge have an odor?,SHORT_TEXT,qualifier,,discharge_odor,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,9,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What makes it worse, such as movement, coughing, eating, urinating, passing stool, touching it, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,10,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,core_characterization,11,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,12,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,13,abdominal_pain,abdominal_pain,GI-008,Abdominal pain,Do you have lower abdominal or pelvic pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:abdominal_pain,abdominal_pain,,abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,14,severe_abdominal_pain,severe_abdominal_pain,GI-013,Severe abdominal pain,Do you have severe abdominal or pelvic pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:abdominal_pain,severe_abdominal_pain,,severe_abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,15,pregnancy_context,pregnancy_context,GYNHX-001,Pregnancy context,"Could you be pregnant, or is pregnancy a possibility?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,pregnancy_context,,pregnancy_context_details,,FIELD_ALREADY_CAPTURED|PATIENT_ELDERLY_SKIP_PREGNANCY,SEX_FEMALE_REPRODUCTIVE_AGE
vaginal_discharge,Vaginal discharge,vaginal_discharge.json,high_priority_followup,16,lmp,lmp,GYNHX-002,Last menstrual period,When was your last menstrual period?,SHORT_TEXT,qualifier,,lmp,,,,FIELD_ALREADY_CAPTURED|PATIENT_ELDERLY_SKIP_PREGNANCY,SEX_FEMALE_REPRODUCTIVE_AGE
